"2019-08-24 22:16:55.000","www.paypalobjects.com","cname","ppo.glb.paypal.com","201908"
"2019-08-24 22:16:55.000","www.paypalobjects.com","unk_in_47","paypalobjectscom","201908"
"2019-08-24 17:36:22.000","phx-origin-www.paypalobjects.com","a","66.211.168.161","201908"
"2019-08-24 17:36:22.000","phx-origin-www.paypalobjects.com","unk_in_47","slc-a-origin-wwwpaypalobjectscom","201908"
"2019-08-24 11:44:41.000","localhost.paypalobjects.com","a","127.0.0.1","201908"
"2019-08-24 11:44:41.000","localhost.paypalobjects.com","unk_in_47","origin-wwwpaypalobjectscom","201908"
"2019-08-24 05:50:39.000","cf-test.paypalobjects.com","cname","cf-test.paypalobjects.com.cdn.cloudflare.net","201908"
"2019-08-24 05:50:39.000","cf-test.paypalobjects.com","unk_in_47","cloudflare-verifypaypalobjectscom","201908"
"2019-08-24 06:27:39.000","content.paypalobjects.com","a","173.0.84.196","201908"
"2019-08-24 06:27:39.000","content.paypalobjects.com","a","173.0.88.164","201908"
"2019-08-24 06:27:39.000","content.paypalobjects.com","unk_in_47","fastlypaypalobjectscom","201908"
"2019-08-24 06:03:05.000","cloudflare-verify.paypalobjects.com","txt","|545877117-49737901com","201908"
"2019-08-24 06:03:05.000","cloudflare-verify.paypalobjects.com","unk_in_47","contentpaypalobjectscom","201908"
"2019-08-24 16:58:25.000","origin-www.paypalobjects.com","cname","content.paypalobjects.com","201908"
"2019-08-24 16:58:25.000","origin-www.paypalobjects.com","unk_in_47","phx-origin-wwwpaypalobjectscom","201908"
"2019-08-24 19:00:50.000","slc-a-origin-www.paypalobjects.com","a","173.0.84.196","201908"
"2019-08-24 19:00:50.000","slc-a-origin-www.paypalobjects.com","unk_in_47","slc-b-origin-wwwpaypalobjectscom","201908"
"2019-08-24 19:02:50.000","slc-b-origin-www.paypalobjects.com","a","173.0.88.164","201908"
"2019-08-24 19:02:50.000","slc-b-origin-www.paypalobjects.com","unk_in_47","wwwpaypalobjectscom","201908"
"2019-08-24 17:55:46.000","ppo.glb.paypal.com","cname","www.paypalobjects.com-a.edgekey.net","201908"
"2019-08-24 03:07:26.000","_dmarc.paypalobjects.com","txt","|v=DMARC1; p=reject; rua=mailto:d@rua.agari.com; ruf=mailto:d@ruf.agari.com","201908"
"2019-08-24 03:07:26.000","_dmarc.paypalobjects.com","unk_in_47","active-wwwpaypalobjectscom","201908"
"2019-08-24 08:27:36.000","fastly.paypalobjects.com","cname","paypal-objects.map.fastly.net","201908"
"2019-08-24 08:27:36.000","fastly.paypalobjects.com","unk_in_47","	localhostpaypalobjectscom","201908"
"2019-08-24 03:28:18.000","active-www.paypalobjects.com","a","173.0.84.163","201908"
"2019-08-24 03:28:18.000","active-www.paypalobjects.com","unk_in_47","cf-testpaypalobjectscom","201908"
